candidate_name,feature_set,trial,fold,fold_pr_auc,train_min_time,train_max_time,validation_min_time,validation_max_time,parameters
tuned_combined_with_snapshot_size,combined_with_snapshot_size,3,1,0.9949438703326245,1,10,11,15,"{""colsample_bytree"": 0.85, ""gamma"": 0.05, ""learning_rate"": 0.05, ""max_depth"": 8, ""min_child_weight"": 8, ""n_estimators"": 300, ""reg_alpha"": 0.25, ""reg_lambda"": 1.5, ""subsample"": 1.0}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,3,2,0.9754392085596127,1,15,16,20,"{""colsample_bytree"": 0.85, ""gamma"": 0.05, ""learning_rate"": 0.05, ""max_depth"": 8, ""min_child_weight"": 8, ""n_estimators"": 300, ""reg_alpha"": 0.25, ""reg_lambda"": 1.5, ""subsample"": 1.0}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,3,3,0.8678951901150712,1,20,21,25,"{""colsample_bytree"": 0.85, ""gamma"": 0.05, ""learning_rate"": 0.05, ""max_depth"": 8, ""min_child_weight"": 8, ""n_estimators"": 300, ""reg_alpha"": 0.25, ""reg_lambda"": 1.5, ""subsample"": 1.0}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,3,4,0.9842395745884843,1,25,26,30,"{""colsample_bytree"": 0.85, ""gamma"": 0.05, ""learning_rate"": 0.05, ""max_depth"": 8, ""min_child_weight"": 8, ""n_estimators"": 300, ""reg_alpha"": 0.25, ""reg_lambda"": 1.5, ""subsample"": 1.0}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,4,1,0.9943448814704733,1,10,11,15,"{""colsample_bytree"": 0.75, ""gamma"": 0.25, ""learning_rate"": 0.02, ""max_depth"": 5, ""min_child_weight"": 8, ""n_estimators"": 200, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0, ""subsample"": 0.75}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,4,2,0.9385955260085493,1,15,16,20,"{""colsample_bytree"": 0.75, ""gamma"": 0.25, ""learning_rate"": 0.02, ""max_depth"": 5, ""min_child_weight"": 8, ""n_estimators"": 200, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0, ""subsample"": 0.75}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,4,3,0.8484885782954047,1,20,21,25,"{""colsample_bytree"": 0.75, ""gamma"": 0.25, ""learning_rate"": 0.02, ""max_depth"": 5, ""min_child_weight"": 8, ""n_estimators"": 200, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0, ""subsample"": 0.75}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,4,4,0.9601689517832241,1,25,26,30,"{""colsample_bytree"": 0.75, ""gamma"": 0.25, ""learning_rate"": 0.02, ""max_depth"": 5, ""min_child_weight"": 8, ""n_estimators"": 200, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0, ""subsample"": 0.75}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,5,1,0.9947919552665859,1,10,11,15,"{""colsample_bytree"": 0.75, ""gamma"": 0.0, ""learning_rate"": 0.15, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 150, ""reg_alpha"": 0.5, ""reg_lambda"": 3.0, ""subsample"": 1.0}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,5,2,0.9729432234539303,1,15,16,20,"{""colsample_bytree"": 0.75, ""gamma"": 0.0, ""learning_rate"": 0.15, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 150, ""reg_alpha"": 0.5, ""reg_lambda"": 3.0, ""subsample"": 1.0}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,5,3,0.8579188609574484,1,20,21,25,"{""colsample_bytree"": 0.75, ""gamma"": 0.0, ""learning_rate"": 0.15, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 150, ""reg_alpha"": 0.5, ""reg_lambda"": 3.0, ""subsample"": 1.0}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,5,4,0.9725962674984939,1,25,26,30,"{""colsample_bytree"": 0.75, ""gamma"": 0.0, ""learning_rate"": 0.15, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 150, ""reg_alpha"": 0.5, ""reg_lambda"": 3.0, ""subsample"": 1.0}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,6,1,0.9949803156550262,1,10,11,15,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 8, ""min_child_weight"": 1, ""n_estimators"": 150, ""reg_alpha"": 1.0, ""reg_lambda"": 1.5, ""subsample"": 0.85}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,6,2,0.9760150364416091,1,15,16,20,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 8, ""min_child_weight"": 1, ""n_estimators"": 150, ""reg_alpha"": 1.0, ""reg_lambda"": 1.5, ""subsample"": 0.85}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,6,3,0.8578970292653895,1,20,21,25,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 8, ""min_child_weight"": 1, ""n_estimators"": 150, ""reg_alpha"": 1.0, ""reg_lambda"": 1.5, ""subsample"": 0.85}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,6,4,0.9834863762406194,1,25,26,30,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 8, ""min_child_weight"": 1, ""n_estimators"": 150, ""reg_alpha"": 1.0, ""reg_lambda"": 1.5, ""subsample"": 0.85}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,7,1,0.9951256089356374,1,10,11,15,"{""colsample_bytree"": 0.75, ""gamma"": 0.05, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 300, ""reg_alpha"": 0.0, ""reg_lambda"": 1.5, ""subsample"": 0.75}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,7,2,0.9782003162701824,1,15,16,20,"{""colsample_bytree"": 0.75, ""gamma"": 0.05, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 300, ""reg_alpha"": 0.0, ""reg_lambda"": 1.5, ""subsample"": 0.75}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,7,3,0.8672852245485467,1,20,21,25,"{""colsample_bytree"": 0.75, ""gamma"": 0.05, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 300, ""reg_alpha"": 0.0, ""reg_lambda"": 1.5, ""subsample"": 0.75}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,7,4,0.9847341490238036,1,25,26,30,"{""colsample_bytree"": 0.75, ""gamma"": 0.05, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 300, ""reg_alpha"": 0.0, ""reg_lambda"": 1.5, ""subsample"": 0.75}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,8,1,0.9921573850760725,1,10,11,15,"{""colsample_bytree"": 1.0, ""gamma"": 0.25, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 2, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.75}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,8,2,0.9571761086926772,1,15,16,20,"{""colsample_bytree"": 1.0, ""gamma"": 0.25, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 2, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.75}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,8,3,0.8327656330284058,1,20,21,25,"{""colsample_bytree"": 1.0, ""gamma"": 0.25, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 2, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.75}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,8,4,0.9307674917907046,1,25,26,30,"{""colsample_bytree"": 1.0, ""gamma"": 0.25, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 2, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.75}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,9,1,0.9947205691175802,1,10,11,15,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.15, ""max_depth"": 8, ""min_child_weight"": 10, ""n_estimators"": 300, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0, ""subsample"": 0.85}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,9,2,0.9796342093009236,1,15,16,20,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.15, ""max_depth"": 8, ""min_child_weight"": 10, ""n_estimators"": 300, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0, ""subsample"": 0.85}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,9,3,0.8748596552093792,1,20,21,25,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.15, ""max_depth"": 8, ""min_child_weight"": 10, ""n_estimators"": 300, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0, ""subsample"": 0.85}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,9,4,0.9855180716325876,1,25,26,30,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.15, ""max_depth"": 8, ""min_child_weight"": 10, ""n_estimators"": 300, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0, ""subsample"": 0.85}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,10,1,0.9943319772194227,1,10,11,15,"{""colsample_bytree"": 1.0, ""gamma"": 0.25, ""learning_rate"": 0.03, ""max_depth"": 6, ""min_child_weight"": 8, ""n_estimators"": 150, ""reg_alpha"": 0.5, ""reg_lambda"": 2.0, ""subsample"": 1.0}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,10,2,0.8801290259022818,1,15,16,20,"{""colsample_bytree"": 1.0, ""gamma"": 0.25, ""learning_rate"": 0.03, ""max_depth"": 6, ""min_child_weight"": 8, ""n_estimators"": 150, ""reg_alpha"": 0.5, ""reg_lambda"": 2.0, ""subsample"": 1.0}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,10,3,0.8577745325138113,1,20,21,25,"{""colsample_bytree"": 1.0, ""gamma"": 0.25, ""learning_rate"": 0.03, ""max_depth"": 6, ""min_child_weight"": 8, ""n_estimators"": 150, ""reg_alpha"": 0.5, ""reg_lambda"": 2.0, ""subsample"": 1.0}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,10,4,0.965511827491893,1,25,26,30,"{""colsample_bytree"": 1.0, ""gamma"": 0.25, ""learning_rate"": 0.03, ""max_depth"": 6, ""min_child_weight"": 8, ""n_estimators"": 150, ""reg_alpha"": 0.5, ""reg_lambda"": 2.0, ""subsample"": 1.0}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,11,1,0.9941457724339119,1,10,11,15,"{""colsample_bytree"": 0.75, ""gamma"": 0.5, ""learning_rate"": 0.02, ""max_depth"": 6, ""min_child_weight"": 2, ""n_estimators"": 150, ""reg_alpha"": 0.05, ""reg_lambda"": 2.0, ""subsample"": 0.75}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,11,2,0.8873906145321122,1,15,16,20,"{""colsample_bytree"": 0.75, ""gamma"": 0.5, ""learning_rate"": 0.02, ""max_depth"": 6, ""min_child_weight"": 2, ""n_estimators"": 150, ""reg_alpha"": 0.05, ""reg_lambda"": 2.0, ""subsample"": 0.75}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,11,3,0.8395496348805359,1,20,21,25,"{""colsample_bytree"": 0.75, ""gamma"": 0.5, ""learning_rate"": 0.02, ""max_depth"": 6, ""min_child_weight"": 2, ""n_estimators"": 150, ""reg_alpha"": 0.05, ""reg_lambda"": 2.0, ""subsample"": 0.75}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,11,4,0.9544944816977077,1,25,26,30,"{""colsample_bytree"": 0.75, ""gamma"": 0.5, ""learning_rate"": 0.02, ""max_depth"": 6, ""min_child_weight"": 2, ""n_estimators"": 150, ""reg_alpha"": 0.05, ""reg_lambda"": 2.0, ""subsample"": 0.75}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,12,1,0.9952710804795739,1,10,11,15,"{""colsample_bytree"": 1.0, ""gamma"": 0.25, ""learning_rate"": 0.03, ""max_depth"": 6, ""min_child_weight"": 2, ""n_estimators"": 300, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.95}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,12,2,0.9548279232629249,1,15,16,20,"{""colsample_bytree"": 1.0, ""gamma"": 0.25, ""learning_rate"": 0.03, ""max_depth"": 6, ""min_child_weight"": 2, ""n_estimators"": 300, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.95}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,12,3,0.8678297408869089,1,20,21,25,"{""colsample_bytree"": 1.0, ""gamma"": 0.25, ""learning_rate"": 0.03, ""max_depth"": 6, ""min_child_weight"": 2, ""n_estimators"": 300, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.95}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,12,4,0.9798147802454829,1,25,26,30,"{""colsample_bytree"": 1.0, ""gamma"": 0.25, ""learning_rate"": 0.03, ""max_depth"": 6, ""min_child_weight"": 2, ""n_estimators"": 300, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.95}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,13,1,0.9941273440140421,1,10,11,15,"{""colsample_bytree"": 0.95, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 3, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0, ""subsample"": 1.0}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,13,2,0.9385389867835608,1,15,16,20,"{""colsample_bytree"": 0.95, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 3, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0, ""subsample"": 1.0}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,13,3,0.8618816891800661,1,20,21,25,"{""colsample_bytree"": 0.95, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 3, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0, ""subsample"": 1.0}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,13,4,0.9586820736552281,1,25,26,30,"{""colsample_bytree"": 0.95, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 3, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0, ""subsample"": 1.0}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,14,1,0.9953279029633592,1,10,11,15,"{""colsample_bytree"": 0.65, ""gamma"": 0.5, ""learning_rate"": 0.02, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 300, ""reg_alpha"": 0.05, ""reg_lambda"": 2.0, ""subsample"": 0.95}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,14,2,0.9510090967248125,1,15,16,20,"{""colsample_bytree"": 0.65, ""gamma"": 0.5, ""learning_rate"": 0.02, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 300, ""reg_alpha"": 0.05, ""reg_lambda"": 2.0, ""subsample"": 0.95}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,14,3,0.8609912081438631,1,20,21,25,"{""colsample_bytree"": 0.65, ""gamma"": 0.5, ""learning_rate"": 0.02, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 300, ""reg_alpha"": 0.05, ""reg_lambda"": 2.0, ""subsample"": 0.95}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,14,4,0.9761474166091101,1,25,26,30,"{""colsample_bytree"": 0.65, ""gamma"": 0.5, ""learning_rate"": 0.02, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 300, ""reg_alpha"": 0.05, ""reg_lambda"": 2.0, ""subsample"": 0.95}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,15,1,0.9948509447041337,1,10,11,15,"{""colsample_bytree"": 0.65, ""gamma"": 0.0, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.65}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,15,2,0.9799166805563875,1,15,16,20,"{""colsample_bytree"": 0.65, ""gamma"": 0.0, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.65}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,15,3,0.8571863695598354,1,20,21,25,"{""colsample_bytree"": 0.65, ""gamma"": 0.0, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.65}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,15,4,0.9899109823180985,1,25,26,30,"{""colsample_bytree"": 0.65, ""gamma"": 0.0, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.65}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,16,1,0.9950870060447998,1,10,11,15,"{""colsample_bytree"": 0.75, ""gamma"": 0.05, ""learning_rate"": 0.05, ""max_depth"": 8, ""min_child_weight"": 10, ""n_estimators"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5, ""subsample"": 0.85}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,16,2,0.9727077893328212,1,15,16,20,"{""colsample_bytree"": 0.75, ""gamma"": 0.05, ""learning_rate"": 0.05, ""max_depth"": 8, ""min_child_weight"": 10, ""n_estimators"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5, ""subsample"": 0.85}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,16,3,0.8641413464921466,1,20,21,25,"{""colsample_bytree"": 0.75, ""gamma"": 0.05, ""learning_rate"": 0.05, ""max_depth"": 8, ""min_child_weight"": 10, ""n_estimators"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5, ""subsample"": 0.85}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,16,4,0.9778438547536962,1,25,26,30,"{""colsample_bytree"": 0.75, ""gamma"": 0.05, ""learning_rate"": 0.05, ""max_depth"": 8, ""min_child_weight"": 10, ""n_estimators"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5, ""subsample"": 0.85}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,17,1,0.990628117604604,1,10,11,15,"{""colsample_bytree"": 0.75, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 100, ""reg_alpha"": 1.0, ""reg_lambda"": 0.5, ""subsample"": 0.65}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,17,2,0.9035274839337482,1,15,16,20,"{""colsample_bytree"": 0.75, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 100, ""reg_alpha"": 1.0, ""reg_lambda"": 0.5, ""subsample"": 0.65}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,17,3,0.8256037921373833,1,20,21,25,"{""colsample_bytree"": 0.75, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 100, ""reg_alpha"": 1.0, ""reg_lambda"": 0.5, ""subsample"": 0.65}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,17,4,0.9140649536682891,1,25,26,30,"{""colsample_bytree"": 0.75, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 100, ""reg_alpha"": 1.0, ""reg_lambda"": 0.5, ""subsample"": 0.65}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,18,1,0.9951211673573738,1,10,11,15,"{""colsample_bytree"": 0.75, ""gamma"": 0.05, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 250, ""reg_alpha"": 0.5, ""reg_lambda"": 3.0, ""subsample"": 0.75}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,18,2,0.9789971661141194,1,15,16,20,"{""colsample_bytree"": 0.75, ""gamma"": 0.05, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 250, ""reg_alpha"": 0.5, ""reg_lambda"": 3.0, ""subsample"": 0.75}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,18,3,0.8568962127783163,1,20,21,25,"{""colsample_bytree"": 0.75, ""gamma"": 0.05, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 250, ""reg_alpha"": 0.5, ""reg_lambda"": 3.0, ""subsample"": 0.75}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,18,4,0.9874246845523807,1,25,26,30,"{""colsample_bytree"": 0.75, ""gamma"": 0.05, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 250, ""reg_alpha"": 0.5, ""reg_lambda"": 3.0, ""subsample"": 0.75}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,19,1,0.9940230976831195,1,10,11,15,"{""colsample_bytree"": 0.65, ""gamma"": 0.5, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 8, ""n_estimators"": 400, ""reg_alpha"": 0.25, ""reg_lambda"": 2.0, ""subsample"": 0.65}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,19,2,0.9777747188040579,1,15,16,20,"{""colsample_bytree"": 0.65, ""gamma"": 0.5, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 8, ""n_estimators"": 400, ""reg_alpha"": 0.25, ""reg_lambda"": 2.0, ""subsample"": 0.65}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,19,3,0.8534212679235459,1,20,21,25,"{""colsample_bytree"": 0.65, ""gamma"": 0.5, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 8, ""n_estimators"": 400, ""reg_alpha"": 0.25, ""reg_lambda"": 2.0, ""subsample"": 0.65}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,19,4,0.9860097959130657,1,25,26,30,"{""colsample_bytree"": 0.65, ""gamma"": 0.5, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 8, ""n_estimators"": 400, ""reg_alpha"": 0.25, ""reg_lambda"": 2.0, ""subsample"": 0.65}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,20,1,0.9953369140019594,1,10,11,15,"{""colsample_bytree"": 0.85, ""gamma"": 0.05, ""learning_rate"": 0.08, ""max_depth"": 6, ""min_child_weight"": 3, ""n_estimators"": 150, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""subsample"": 0.85}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,20,2,0.9712848597398618,1,15,16,20,"{""colsample_bytree"": 0.85, ""gamma"": 0.05, ""learning_rate"": 0.08, ""max_depth"": 6, ""min_child_weight"": 3, ""n_estimators"": 150, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""subsample"": 0.85}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,20,3,0.8603641329568702,1,20,21,25,"{""colsample_bytree"": 0.85, ""gamma"": 0.05, ""learning_rate"": 0.08, ""max_depth"": 6, ""min_child_weight"": 3, ""n_estimators"": 150, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""subsample"": 0.85}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,20,4,0.9828691390439223,1,25,26,30,"{""colsample_bytree"": 0.85, ""gamma"": 0.05, ""learning_rate"": 0.08, ""max_depth"": 6, ""min_child_weight"": 3, ""n_estimators"": 150, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""subsample"": 0.85}"
